"Gene","FPM (WT)","FPM (STAT3KO)","FPM (ob/ob)","Enrichment (WT)","P (WT)","Enrichment (STAT3KO)","P (STAT3KO)","Enrichment (ob/ob)","P (ob/ob)"
"Pfdn4",50.3305477281297,60.1331112785113,58.4689898317975,0.728247482496096,3.29150104331831e-05,0.851098708875982,1.0201594794504e-06,0.799400185461922,0.000924733219684282
"Entpd6",96.9158420044543,77.1724547000594,86.6141719837989,0.948273107939496,1.61401187123366e-07,0.730833492826434,8.66322701764276e-05,0.698945761500554,0.00672698463988292
"Cisd3",29.2176736529326,30.1008458431354,30.1229736489735,0.854023414693128,2.23411621496442e-05,0.815988179453127,5.89882739973955e-05,0.707908327638343,0.0140594909320358
"Uchl1",1523.38247990835,1611.60365273978,1696.96892375229,0.938576960967454,1.61401187123366e-07,0.727899726103328,7.61147513818133e-05,0.709990167433916,0.00508312351660713
"Diaph3",8.01359220054149,6.52282924436412,6.70588250107174,1.04097102681594,0.000128968591377666,0.625126672326402,0.0317436677095998,0.708694028393911,0.0935410226893959
"Cox7a2l",126.281645407175,148.479482822259,172.161378918028,0.731206234149673,0.000156039297846178,0.839861047587019,1.32872832252788e-05,0.803508229136847,0.00248369448268016
"Clec14a",1.59348169114392,1.82669347644502,0.807819258780604,0.821037483504322,0.216764248696085,1.21012330706185,0.0552857716415522,0.343192194549042,0.866802074111942
"Rpl3",21.1669523345244,18.1949574283874,23.9953398955185,0.807608141274773,0.436200173196788,1.00505694942295,0.322476463427064,0.559628161715407,0.807431230685762
"Swi5",273.321829841351,299.657959326124,320.05247625145,0.75927162281569,6.23064528016184e-06,0.786934840560269,3.07237655929203e-06,0.825450854334861,0.000307091139419759
"Naa38",33.9760317594094,34.8204198638991,45.8120825809128,0.714089247115225,0.00110543318712334,0.803765578164656,0.000233739392568956,0.852240105351873,0.00438122502765167
"2310030G06Rik",5.00864320340883,5.71226791048636,6.39325862868454,0.644345643390813,0.00306794986245454,0.781826584223361,0.000203360923189178,0.943178270576326,0.00171032038710889
"Kdelr2",42.4960783942653,35.6201219636909,36.3678148626101,0.888785818378138,1.87130808839638e-05,0.755246601730653,0.000383682950704493,0.724552453350437,0.0151930238052903
"Eif2ak2",10.2796709094785,39.8390123907391,13.5431903207238,0.400544384445649,0.112232085410968,1.68457057291941,1.23646919621961e-15,0.283232525695164,0.521230296251119
"Taf7",34.8794012324516,34.7449088393636,35.6778045910993,0.707786565316594,8.334859787135e-05,0.790521869260461,1.08617771813739e-05,0.867491493797452,0.000435555631639229
"Best1",5.0969411320808,5.04475954517959,4.55169781099013,0.998079567616698,1.25371431888966e-05,0.895325668732729,8.89297562960358e-05,0.471625222159037,0.221798137808675
"Hpcal1",180.383790073208,168.866078815437,180.169787807868,0.891337605695097,5.96384916959731e-06,0.798553823257889,6.5624525554553e-05,0.673544268473556,0.0169711002888499
"Mrps14",99.5669080618009,98.1765512184591,99.332823395148,0.705278214633494,1.86139601644691e-07,0.741303973037032,4.47776051519909e-08,0.915131591314664,3.0192945089139e-07
"Cd1d1",2.87540759378615,2.47905909187395,1.83200673164064,1.09886381037104,0.00787078056956927,0.777821481797225,0.0766713353582642,0.481876527070654,0.573224287066206
"Comtd1",7.70004760492431,7.62766181837803,7.45157188283238,0.826717128528725,0.000117723780279896,0.871267154154028,4.8589347937498e-05,0.65838538192534,0.0408225271785305
"Tma7",15.8395692157964,14.7021499543519,19.1032865622825,0.687292738758895,0.0345668446430204,0.833640114848562,0.00962668297076209,0.833358462372182,0.0680109286558121
"Ik",283.534962630288,296.8495666454,286.93282798058,0.889340192073773,1.74145049476701e-09,0.797392821798735,9.89661977006645e-08,0.667063804032875,0.00135541353591571
"Elob",123.782256676746,117.637091881634,145.798731025985,0.902400059248391,2.03398813621305e-05,0.73515604373438,0.000729260516665171,0.714917055331184,0.0182349999706149
"Tubb2a",627.616424977894,602.366675003667,688.023785280849,0.944808017418176,4.19771604275811e-08,0.743563705396673,2.54926337549795e-05,0.663766291448701,0.00683148084930007
"Pcdhga6",5.6676875873664,4.49431468583136,4.2605706322239,0.672134045130908,0.0722328199124203,0.80730283890869,0.0313503672454896,0.871927111496308,0.116788808808135
"Gpx7",4.6528894034481,4.37879013091719,4.96532606704148,0.704361869775733,0.020762092053347,0.755475218081636,0.0134952465299229,0.890693372621783,0.0406945969306953
"Rps27l",15.1105406635935,16.6680380072127,19.6336799266189,0.695245601959486,0.00994918659742931,0.783840629298751,0.00339648285899556,0.87043968274892,0.0187863821758295
"Mrln",0.484646987849524,0.566764236824896,0.802355735654096,0.749077148746599,0.324281606762199,1.04164089695585,0.144653314114018,0.557822397785941,0.685005585685223
"Gstt2",9.57477641924288,12.6194150745686,12.7991180273654,0.710274594071242,0.000903142377331666,0.968434811319179,2.64605801460091e-06,0.668380745930386,0.027625032076518
"1500009L16Rik",42.3185270431568,58.7111581208206,66.7492478222728,0.520217319966857,1.14651368850377e-05,0.810187734792187,1.04787235361371e-12,1.01504249375558,6.8761229509916e-12
"Smim26",34.7380680157716,40.3038961149488,43.2074545684346,0.619919045056827,0.00171947929120097,0.815907309731635,2.60294574975275e-05,0.907085216640167,0.00062073793183609
"Kalrn",188.754510326358,142.835922414563,168.965204177006,0.806757218355691,0.101672271452488,0.614830974927617,0.249846898544091,0.921152947108067,0.201552204071
"Hcrtr2",14.0568361028854,8.93475824257692,9.97537588040922,0.99073151655134,0.000856496100033837,0.564793677688717,0.0859235381202597,0.784229486813506,0.0826308737058233
"Vit",5.51771472615772,5.62326391055337,4.88955154104049,0.841876841771688,0.00270812589169531,0.978352234617684,0.000437636221356814,0.516908529654164,0.273659281578896
"Spata32",0.97272141370704,1.21100361500757,1.50164764734517,0.834392230835101,0.082155070630054,0.70751044789259,0.13147111067001,0.794986060355354,0.262694872674307
"Sod1",392.180834097042,427.258533813933,475.24490200973,0.803844050720483,4.80797609059904e-06,0.756695725272248,2.09275878693705e-05,0.775668303482858,0.00140666694550298
"Snrpd2",59.0359127463122,64.3994035953103,76.3401742788685,0.751072819712507,0.000479846291220173,0.788321780722634,0.00026274918493545,0.796802035937504,0.0074108148039487
"Ccdc107",24.7981935908515,23.8049207249282,25.8177075880938,0.838230780314819,0.00227136828926946,0.772131422396639,0.00584160737834311,0.723959348312046,0.0723100974990608
"Htatip2",17.6891592977215,16.9385879668424,18.8295938318805,0.881105993639092,1.27190024697702e-06,0.711117696717526,0.000122479792066712,0.741647350044209,0.0041249960670562
"Hrh1",19.0626962739379,13.6826984604805,14.1059224719226,0.85261355619746,1.07254064877147e-05,0.797423168810553,6.17203127493391e-05,0.682930788814675,0.017301537718111
"Pcdhga12",6.69165607986262,5.11295972991931,3.74149003069609,0.974539881026895,0.000499798891675358,0.835851588317544,0.00408078786018478,0.521988390085081,0.301578459223601
"Mrpl20",102.70409237517,109.269287540446,126.03102144874,0.79471428084067,1.03335488025152e-06,0.771172687618721,2.57274992855988e-06,0.765590135231608,0.000642356551695952
"Itpa",54.5393484593659,61.2036758217748,62.9667388916221,0.726644954253279,4.11949389523612e-05,0.772058392022465,1.35374986249161e-05,0.829818528450929,0.00062073793183609
"Cacybp",239.426804742389,271.779840381493,236.225157126082,0.73726374558937,9.71492232792869e-06,0.829490529357387,6.27151688773771e-07,0.76092580840324,0.00092188687359791
"Zwint",3671.49932174329,4098.95290834923,3894.77100075557,0.828396981813119,3.94003519981115e-10,0.759313989439491,1.45408623789143e-08,0.739889124898453,4.40116478312351e-05
"Erg",2.40838695107121,1.68742366489726,1.30438760537326,1.27063159393295,0.0300195569969489,0.588298166874399,0.401781370421108,0.467338589005091,0.740411096830546
"Cyb561d2",18.4063993958532,14.5383301494436,16.2825910992689,0.863070899687208,3.06038033242179e-06,0.838622948188608,8.62363835269356e-06,0.624506958474437,0.0222748895735833
"Hcrtr1",9.79370346817573,9.54388235223179,10.0569146930808,0.968687374638281,1.37031343293874e-05,0.860338751958932,0.000130433005230498,0.495493484218876,0.164870556905213
"Itm2a",25.6791791909917,20.44617379371,10.3736574460657,1.12140624890047,0.000229338772834458,1.02247426875602,0.00101325418585762,0.180032107261244,0.852002119185616
"Btf3",59.9039747299893,72.4932234596423,70.5387524114408,0.687565434389333,0.000104067900351237,0.801099480054202,5.29372545549577e-06,0.835202418259119,0.000526404657169402
"Klhl38",0.783655623522599,0.551634731359861,0.390429521016564,1.5618492631069,0.0176024465451464,0.353406254569328,0.705247167824032,0.408459780809895,0.848119531331577
"Commd9",60.0866991623113,59.6001218105374,67.0951977251662,0.860877992974425,6.21517498123229e-07,0.832137710456445,1.7676155312189e-06,0.626685793206179,0.0112597836896727
"Tspyl2",379.049635573498,399.24312474317,379.889639702545,0.897728560103678,1.31520645411159e-16,0.807745602070219,1.50313379708505e-13,0.61381364483396,4.87060880989051e-05
"Tbrg1",52.5488987980377,58.5660132771624,57.2509180821226,0.809260756373731,8.34222471064651e-08,0.829341367702001,3.80135435489511e-08,0.680540582860866,0.00131972723165452
"Pbdc1",39.8236096829244,42.962490432424,41.6334647955865,0.725653147503648,1.09113206601452e-06,0.763623381178238,2.72648294702977e-07,0.829796858622959,4.40696534771614e-05
"Tuba1b",125.179392540516,124.307290714678,132.857044823254,0.907641877289805,2.26259211931273e-15,0.724300339072488,4.6317420011044e-10,0.686754924508048,1.46184185467482e-05
"Gstp1",124.20886861243,127.515117221081,134.676036750672,0.874400288154835,2.66274781228146e-08,0.79283945756056,6.28996297637801e-07,0.651116162340346,0.00344300899296612
"Adra2a",30.4148842409406,27.8037184561722,30.0595557647658,0.888460736049365,4.88894995147477e-11,0.915875573435041,1.26361263959149e-11,0.513357336646693,0.00944896489458057
"Slc35g2",54.2123257521652,41.1605486364669,44.3111497313378,0.960474466504985,1.75678351486375e-05,0.666066481913018,0.00446865954543471,0.691052630364709,0.0352041796102554
"Stk33",8.33848487626444,8.22318205820864,6.74478532538643,0.830643343834655,0.00014881843306047,0.847604824562693,0.000112068546385994,0.636003316862024,0.0608879489771385
"Kcp",3.07534950988885,2.57626487685972,2.38795903485476,1.2819278375966,0.000256893650462061,0.757645702958398,0.0416611783356085,0.273544881828918,0.761100471476071
"Impact",1656.53863341152,1765.1561378311,1502.05705030595,0.802792219677103,2.62759141177116e-08,0.798322624272261,3.82201962993475e-08,0.709120097074796,0.000374584126632037
"Cfap206",2.91954960003614,2.55548688300157,1.79310390732596,0.801496537921331,0.0131861785092881,1.06153408553422,0.00108922378583385,0.445610347862566,0.498138856912886
"Nap1l5",3801.67552606974,4265.82020016737,4076.8457651778,0.838937219758461,9.98179913067864e-08,0.758169208703838,2.0696182978268e-06,0.710740709730893,0.00121149386069723
"Smpdl3b",3.34008531211624,2.63741199591847,3.08417594493277,0.866662381513511,0.0260563477140605,0.535432807309954,0.217652138316918,0.905662722977466,0.127624421677088
"Nol4",149.667459849924,148.564074498969,119.736877669444,0.821902389683905,3.06057952598952e-10,0.790311100052131,1.75942313841933e-09,0.694152926437577,0.00013436561286733
"Selenom",203.976577841022,215.708083722682,297.077608251589,0.847606050528529,0.000124512704977312,0.713202888596165,0.00167317273531033,0.745546552516254,0.0171613361098099
"Ropn1l",1.28570659232748,1.12892776129346,1.1832311706169,0.714289403915314,0.0975926376614767,0.812991689813196,0.0637281609469828,0.778528077681898,0.276007491144545
"Tsen34",87.8823833160563,76.7650452645238,86.3189825597759,0.992512068707436,2.15612294258919e-10,0.753975159726852,2.53412141051531e-06,0.557081063493982,0.0147256878640354
"Zbp1",0.113089971941674,7.18203665550034,0.0593839566214609,-0.333475209554771,0.80593683081313,4.05221446384599,4.60116472237032e-18,-1.41632291329948,0.438291085487013
"Atp6v1f",132.078264066128,135.104537676894,158.299584627714,0.802289753552224,3.26308389916616e-06,0.750688604324521,1.68547717371195e-05,0.749157545862084,0.00173144483185368
"Gfra1",72.5450817258297,61.2401090465455,59.1364595307027,0.881891900935001,3.07961029333344e-05,0.764389703472516,0.000412342508054714,0.655574148169147,0.034114138265773
"Parp10",2.3742890363273,17.374312398074,2.00538155847815,0.024768531132241,0.98086274839419,2.69668168510885,2.62485971137531e-37,-0.420846349274593,0.379593459576673
"Hpcal4",857.119786904519,714.173683004268,597.587593158989,0.795559386103575,7.24296003890003e-12,0.778911055729852,2.31968404383881e-11,0.720606319818095,5.10208861065608e-06
"Ak4",72.2526246995914,63.226539250526,64.6332794764063,0.883617366358908,1.51218211721029e-05,0.778385351973642,0.000186725694453806,0.632624660505219,0.0342413007902865
"Edf1",156.597498650031,157.352693991405,188.427880211462,0.809062795209958,0.000137996166970546,0.742260221108686,0.000590032581504783,0.742836204493472,0.0129778533961665
"Pqbp1",150.587642679339,173.775982377965,181.302173546603,0.795673520551094,5.10697747335658e-09,0.822339781601279,1.5190366481089e-09,0.673111405555148,0.000363116524882198
"Npy5r",9.45561314147869,5.27025933573259,5.90385584663221,0.943764143419365,0.000381572999523208,0.544784127468468,0.0670408164555996,0.802396103400679,0.0507884540095686
"Nectin2",10.6530672534336,9.2228098004673,10.7261713864113,0.874541158504821,0.00130036774048645,0.790500443418884,0.00454801481315454,0.624912848279,0.137561652673128
"Stub1",105.323112988741,97.4877582819912,111.215481545961,0.976665077044158,5.91749051028386e-07,0.79521111472008,7.09483016088557e-05,0.517470801974696,0.0836563916562049
"Larp7",32.7374571070613,33.3622653343771,33.9620922981766,0.755585554160224,1.50400667217951e-06,0.770951216599372,9.78496646813735e-07,0.761092301124706,0.000498198511616449
"Snd1",119.986834271318,111.040732976922,116.005185853004,0.879264462708526,1.80699953289269e-06,0.774787593001001,3.614154990481e-05,0.632806619771064,0.0171726073738804
"Spata24",9.23123545252481,11.100777685684,10.9927268699435,0.646777407056049,0.00441163263516528,0.886283252862991,5.45334772105971e-05,0.752899079450701,0.0179800561629872
"Mmp23",1.18188040282296,1.55661542841828,1.14603038771603,0.738899545945691,0.119801382352616,1.245443103262,0.00429146534523182,0.300941737538553,0.804714663845264
"Slc7a3",27.4934999882555,24.1198241725316,24.7389132016392,0.764734705530655,2.17395703652918e-05,0.778892922655485,1.85077900187182e-05,0.739578425948897,0.00380369232622059
"Bsg",381.824917685666,335.704524428781,368.262945926233,0.893292576249968,2.04313888514932e-05,0.785392142393132,0.000244925089021596,0.603552769474334,0.051514239097854
"Oaz1",48.4580648950517,47.1757940625534,60.3694922542168,0.80479224107832,0.000163706502049111,0.694508104204509,0.00147883726211911,0.782900880433174,0.00864261018938833
"Hint2",41.4021997697365,40.5581950194874,50.1013437889685,0.866376964015381,1.3477474822452e-05,0.683439294275146,0.000828490112334251,0.730274822175012,0.00943566241193934
"Bag2",21.476907935954,21.2695477756313,23.4058916557752,0.856624667151529,3.1167940070941e-08,0.757771837138068,1.15339140813926e-06,0.665607255335267,0.00248281001036753
"En2",8.65495223697739,9.00393150716014,10.1958346574159,1.11132560891875,0.00138262296424728,1.08113354017085,0.00203272597960685,0.0871210758049295,0.955604279953316
"Fgfr4",0.585290919949952,0.228642692856733,0.165522782197552,1.77922784239166,0.0338457153580065,0.497748741312315,0.696231471747213,0.00215590695913404,1
"Pa2g4",122.88820199141,129.159091035306,128.108801768062,0.795910732767556,2.79319755416108e-14,0.754139666694004,6.30278491763717e-13,0.728185599936112,2.35543088714948e-07
"Uck1",31.5854799420011,33.2292799790262,35.9012534167075,0.886505736207156,4.47597907778112e-07,0.773328332502154,1.33051065803997e-05,0.618294253135129,0.0145626707813392
"Slc25a39",195.770818493148,187.88766790804,188.508272605298,0.892795563331831,2.85416174133189e-08,0.764243620344451,2.98079853135807e-06,0.619556363638459,0.00694784386812152
"Ssu72",96.9929971722637,106.382130138572,113.395009364388,0.759758229596001,3.96676494591301e-07,0.773950794531192,2.58117670617506e-07,0.742486774900293,0.000308561387712304
